,text,label
230,"WHILE TAXIING ON TAXIWAY, THE AIRCRAFT WAS STRUCK BY A TRUCK  NO FENCE IS INSTALLED TO KEEP VEHICLES OFF AIRPORT ",AF
231,FORCED LANDING AFTER POWER LOSS  FOUND WATER IN FUEL,II
232,GEAR COLLAPSED AFTER LANDING DUE TO BROKEN EXTENSION CABLE  EMERGENCY EXTENSION CRANK NOT PROPERLY STOWED,II
233,FORCED LANDING DUE TO FUEL EXHAUSTION,II
234,ENGINE WENT TO IDLE WHEN THROTTLE CABLE HOUSING SLIPPED OUT OF CLAMP  HAD NOT BEEN PROPERLY SECURED,II
235,CAPTAIN OBSERVED FUEL SYPHONING AND LANDED  TANK CAP HAD BEEN INSTALLED IMPROPERLY,II
236,FUNNY NOISE DURING GEAR RETRACTION CAUSED BY PART OF THE TOWBAR LEFT ON THE NOSE WHEEL  COULD NOT BE EXTENDED,II
237,PILOT FLEW AIRCRAFT NOT SIGNED OFF AFTER INSPECTION  LOST UPPER ENGINE COWLING IN FLIGHT  HAD NOT BEEN FASTENED,II
238,AIRCRAFT TOOK OFF BUT WAS UNABLE TO MAINIAIN FLIGHT  WITNESSES SAID THERE WAS MODERATE FROST ON THE WINGS,II
239,"FORCED LANDING AFTER ENGINE QUIT, FOUND WATER IN FUEL ",II
240,LEFT OFF ENGINE OIL FILLER CAP  ENGINE LOST POWER ON TAKEOFF  OIL BLOCKED AIR INTAKE  ALTERNATE AIR DEFECT,II
241,"NOISE DURING GEAR RETRACTION, NOSE GEAR COULD NOT BE EXTENDED  DOOR PINS NOT ATTACHED AFTER maintenance ",II
242,"ENGINE STOPPED AFTER 25-FT AGL LIFTOFF  pilot TRIED TO BANK aircraft,STALLED, HIT GROUND  FAILED TO ASSURE FUEL VALVE ON ",II
243,ATTEMPTED TAKEOFF WITH FLIGHT CONTROLS IN LOCKED MODE  FACTOR INADEQUATE PRE-FLIGHT CHECK,II
244,PILOT LANDED ON WHAT HE THOUGHT TO BE ONE FOOT HIGH GRASS  IT TURNED OUT TO BE THREE FEET HIGH  aircraft NOSED OVER,AF
245,ENGINE WAS SPUTTERING ON TAKEOFF  aircraft CRASHED & BURNED  FOUND SOME WATER IN FUEL LINES,II
246,ROPE BROKE DURING AERO TOW TAKE OFF WHEN GLIDER WAS 0 FEET ABOVE GROUND  CRASH OCCURRED DURING FORCED LANDING,AU
247,ENGINE EQUIPPED WITH HYDRAULIC PUMP WAS SHUT DOWN  EMERGENCY PROCEDURES NOT FOLLOWED  NOSE GEAR COLLAPSED,EQ
248,ENGINE QUIT DUE TO FUEL CONTAMINATION  AIRCRAFT DAMAGED IN AUTOROTATION,II
249,FUMES NOTED IN PASSENGER CABIN  EMERGENCY LANDING MADE  AFT FUEL CAP DAMAGED BY IMPROPER INSTALLATION,II
250,RUDDER TRIM WAS SET FOR FULL NOSE LEFT TRIM  PILOT RAN OFF LEFT SIDE OF RUNWAY ON TAKEOFF,II
251,"PILOT ATTEMPTED TAKEOFF WITH FAULTY ENGINE, LANDED IN STREET, DAMAGED SPEED LIMIT SIGN DURING TAXI BACK TO FIELD",AU
252,aircraft NOT FLOWN FOR 2 WKS  SEVERE RAIN  PILOT SAID THAT THERE WAS WATER IN FUEL,II
253,FORCED LANDING AFTER POWER LOSS  FOUND WATER IN FUEL,II
254,PILOT TOOK OFF WITH TANKS NEARLY EMPTY  ENGINE QUIT AFTER LIFT OFF,II
255,AFTER TAKEOFF LOST ELECT  POWER  LANDED ON AIRPORT  LANDING GEAR NOT LOCKED DOWN  GENERATORS NOT TURNED ON,II
256,STUDENT PILOT HAD TOPPED HIS TANKS AND GOT WATER IN THE FUEL  ENGINE QUIT TWICE BUT HE GOT IT ON THE RUNWAY AT HOME,II
257,ENGINE FAILED IN FLT  TWO & ONE HALF QUARTS OF WATER WERE DRAINED FROM THE GAS TANK AFTER THE ACCIDENT,II
258,"AFTER DEVELOPING ELECTRICAL PROBLEM, PILOT LANDED, HAD ALTERNATOR BELT TIGHTENED, TOOK OFF AGAIN  BELT FAILED ",AU
259,"NOSE GEAR NOT LOCKED FOR LANDING,COLLAPSED  HAD BEEN RETRACTED WITH FLAT STRUT, CAUSING LINKAGE TO SEPERATE ",AU
260,"LOSS OF OIL PREESURE PRECEEDED ENGINE SHUTDOWN  VECTORS TO AIRPORT, 8 QUARTS OIL ADDED  ENGINE HAD MINOR OIL LEAK ",II
261,"ALTERNATOR BELT BROKE, ELECTRICAL SYSTEM FAILED  PILOT FAILED TO AVOID PREVENTABLE GEAR UP LANDING ",ME
262,HELICOPTER BEGAN TO VIBRATE DURING GROUND RUN UP  SELF DESTRUCTED  IMPROPERLY SERVICED STRUTS CAUSED GR RESONANCE,II
263,PILOT UNABLE TO maintain ALTITUDE DUE TO POWER LOSS FOUND WATER IN THE FUEL,II
264,"ATTEMPTED TAKE OFF WITH ICE ON AIRFRAME  MADE PREMATURE LIFT OFF,SETTLED TO GROUND,STRUCK DITCH ",II
265,PILOT TOPPED TANKS AND LOST POWER DURING CLIMB  THE FUEL WAS CONTAMINATED WITH WATER,II
266,INSTRUMENT PANEL LIGHT SWITCH DEFECTIVE  PILOT UNABLE TO DIM LIGHTS  COULD NOT SEE OUT ATTEMPTED FORCED LANDING,II
267,FUEL EXHAUSTION ONE TANK UNABLE TO RESTART ENGINE  USED BOOST PUMP AFTER PUSHING AND PULLING ENGINE CONTROLS,II
268,ENGINE FAILED ENROUTE  PILOT DITCHED IN THE OCEAN  PILOT CLAIMED FUEL CONTAMINATION WAS CAUSE OF ACCIDENT,II
269,ENG  FAILED ON TAKEOFF  WATER IN FUEL  aircraft PARKED OUTSIDE FOR 11 MONTHS WITH PARTIALLY EMPTY FUEL TANKS,II
270,PILOTS FAILED TO CHECK POSITION OF GEAR HANDLE AND GEAR RETRACTION ON TAKEOFF ROLL,II
271,ZA AFTER INSTRUCTIONAL MANUEVERS ENGINE FAILED  GASCOLATOR SHOWED FUEL CONTAMINATED WITH DIRT AND WATER,II
272,PILOT FAILED TO EXTEND GEAR BEFORE LANDING,EQ
273,LANDED WITH AIRPLANES NOSE NOT ALIGNED WITH RUNWAY  FOUND RUDDER PEDAL JAMMED WITH SMALL BOTTLE,II
274,ENGINE ACCESS DOOR CAME LOSE AND ENGINE SPUTTERED AFTER TAKE OFF  INSTRUCTOR ATTEMPED 180 BACK TO RUNWAY  UNABLE,II
275,PILOT SEAT SLID BACK ON TAKEOFF LOST CONTROL VEERED OFF RUNWAY FAILED TO ASCERTAIN SEAT LOCKED BEFORE TAKE OFF,II
276,PILOT FAILED TO SECURE OIL CAP ON PREFLIGHT  OIL WAS STREAMING OVER COWL AT LIFTOFF,II
277,PILOT ABORTED TAKEOFF & WHILE APPLYING BRAKES SEAT CAME LOOSE CAUSING PILOT'S FEET TO RELEASE BRAKES  aircraft CRASHED,II
278,PILOT FAILED TO SECURE OIL CAP PROPERLY AT PREVIOUS STOP  LANDED WITH LOW OIL PRESSURE,II
279,ENGINE STOPPED SHORTLY AFTER TAKE-OFF  AIRCRAFT STRUCK RUNWAY GEAR UP  PILOT DRAINED 3 QUARTS OF WATER FROM TANKS,II
280,AIRSPEED INDICATOR INOP DUE TO PLUG ON END OF PITOT TUBE  LOST DIRECTIONAL CONTROL ON LANDING  ILLEGAL SOLO,II
281,AIRCRAFT RAN OFF RUNWAY DURING LANDING ROLL  BRAKE DISC PADS TOTALLY WORN,II
282,ENGINE FAILED DUE TO WATER AND TRASH IN FUEL  AIRCRAFT REFUELED FROM A BARREL  NO FILTER USED,II
283,"OIL FILLER CAP WAS LOOSE  NO OIL FOUND AT WRECK SIGHT, ALTHOUGH A HOLE WAS KNOCKED IN OIL PAN BY IMPACT FORCES ",II
284,HELICOPTER TOOK OFF WITH SLING LOAD ATTACHED  CRASHED WHEN LOAD WEDGED IN TREES  IMPROPER PREFLIGHT,II
285,ZA ZG STUDENT PILOT RAN OUT OF GAS AFTER 1 HOUR FLIGHT  FUEL GAUGES ALSO READ INCORRECTLY,II
286,"ENGINE QUIT ON TAKEOFF DUE TO WATER IN FUEL  PILOT LANDED GEAR UP, HAD FAILED TO DRAIN WING SUMPS IN PREFLIGHT ",II
287,FLUCTUATION AND GRADUAL LOSS OF OIL PRESSURE BEFORE SHUTTING ENGINE DOWN  LOOSE OIL FILLER CAP,II
288,WHILE EN ROUTE OIL PRESSURE DROPPED TO 10 PSI  LANDED ON HIGHWAY AND FOUND OIL CAP HAD NOT BEEN PROPERLY SEATED,II
289,GROUND STAND BAGGAGE CART WITH INOPERATIVE BRAKES ROLLED INTO SIDE OF PARKED AIRCRAFT  9 INCH TEAR IN FUSELAGE,DE
290,NOSE GEAR COLLAPSED ON LANDING ROLL  FOUND HYDRAULIC RESERVOIR TOO LOW ON FLUID TO OPERATE LANDING GEAR,II
291,ENGINE STOPPED DURING SPRAY RUN  LANDED IN SOYBEAN FIELD  FLIPPED OVER  WATER IN FUEL,II
292,ENGINE FAILURE DUE TO WATER IN FUEL,II
293,"CABIN DOOR OPENED ON TAKEOFF ROLL  PILOT ABORTED TAKEOFF  UNABLE TO STOP ON RUNWAY, RAN OFF END INTO ROCKS ",II
294,"DURING TAKEOFF ROLL, GEAR COLLAPSED  GEAR SWITCH IN UP POSITION ",II
295,ENGINE FAILED DURING TAKEOFF  PILOT ATTEMPTED RETURN TO RUNWAY  INSUFFICIENT ALTITUDE  WATER IN FUEL,II
296,STOPPED ON RUNWAY AFTER LANDING  NOSE GEAR TORQUE LINK APEX PIN WAS NOT INSTALLED,II
297,AIRSTAIR DOOR CAME OPEN AFTER TAKEOFF  DURING LANDING DOOR DRUG ON RUNWAY TEARING LOOSE FROM AIRCRAFT,ME
298,ELECTRICAL FAILURE RESULTED IN MANUAL GEAR EXTENSION  PILOT FAILED TO REENGAGE CLUTCH TO LOCK GEAR IN PLACE,ME
299,PILOT OWNER FORGOT TO RECONNECT NOSE GEAR DOOR RETRACT RODS WHICH RESULTED IN JAMMING THE NOSE GEAR,II
300,PILOT REPORTED UNSAFE GEAR INDICATION  LANDED WITHOUT INCIDENT  GEAR LIGHT WAS SELECTED TO THE DIM POSITION,ME
301,ENGINE COWL LOOSE IN FLIGHT  ENGINE SHUT DOWN  COWL HAD NOT BEEN PROPERLY SECURED,II
302,GEAR COLLAPSED 200 FEET AFTER START OF TAKEOFF RUN  SELECTOR SWITCH FOUND NOT IN THE FULL DOWN POSITION,II
303,ENGINE STOPPED DUE TO OBSTRUCTED FUEL VENT LINE,II
304,ENGINE STOPPED DUE TO FUEL STARVATION  NEWLY INSTALLED FUEL CAP WAS NOT VENTED,II
305,ZA ZG ZH EMERGENCY LANDING DUE TO FUEL CONTAMINATED WITH WATER,II
306,ENGINE STOPPED AFTER LIFTOFF ON A TOUCH AND GO LANDING  HIT TREES  FOUND WATER IN FUEL,II
307,PILOT TOOK OFF AND CONTINUED NIGHT FLIGHT WITH BATTERY DISCHARING  MISUSED EMERGENCY GEAR SYSTEM,AU
308,"COCKPIT DOOR PARTIALLY OPENED AT ROTATION  PILOT ABORTED, RAN OFF END OF RUNWAY  PROP AND ONE MAIN GEAR DAMAGED ",ME
309,ENGINE STOPPED ON TAKEOFF  LANDED OFF END RUNWAY  FOUND WATER IN FUEL SYSTEM,II
310,ENGINE FAILED DURING TAKEOFF DUE TO WATER IN FUEL  AIRCRAFT CRASHED DURING ATTEMPTED EMERGENCY LANDING,II
311,PILOT ATTEMPTED 180 DEGREE TURN WHEN ENGINE FAILED AFTER TAKEOFF  ENGINE FAILURE ATTRIBUTED TO WATR IN FUEL,II
312,"ENGINE QUIT FROM TOO RICH A MIXTURE, LANDED SHORT  PRIMER WAS UNLOCKED, MIXTURE FULL RICH, CARB HEAT ON ",ME
313,FOUND LEFT FUEL CAP IMPROPERLY INSTALLED  FUEL STAINS ON TOP OF LEFT WING,II
314,STUDENT PILOT CARRYING PASSENGERS CRASHED SHORTLY AFTER TAKEOFF  WATER FOUND IN STRAINER  AIRCRAFT OUT OF LICENSE,II
315,PILOT RAN OUT OF FUEL DUE TO OPEN BOWL DRAIN ON THE FUEL STRAINER  HAD PREVIOUS PROBLEM IWTH STICKING DRAIN,II
316,PILOT FAILED TO PROPERLY SECURE SEAT  SEAT SLID BACK ON TAKEOFF,II
317,PILOT NOTICED & DISREGARDED BROKEN EXHAUST PIPE  AIRLINE CAUGHT FIRE IN AIR  TRIED TO RETURN  EXPLODED ON FINAL,II
318,TAXIED INTO UNMARKED MANHOLE NEAR UNLIGHTED TAXIWAY  AIRPLANES LANDING/TAXI LIGHT INOPERATIVE,AU
319,ENGINE RAN ROUGH  STUDENT PILOT MISSED 1ST LANDING APPROCH  ENGINE QUIT ON BASE ON 2ND TRY  HIT TREES,II
320,"ENGINE BECAME ROUGH, PILOT CHECKED FOR CARB ICE  MADE PRECAUTIONARY LANDING IN A FIELD  PRIMER UNLOCKED AND OUT ",ME
321,ENGINE QUIT AND WAS SHUTDOWN  CAUSE FOUND TO BE FUEL STARVATION DUE TO MISSING FUEL CAP,II
322,PILOT ELECTED TO LAND GEAR UP DUE TO UNSAFE NOSE GEAR INDICATION  NO MALFUNCTION FOUND,ME
323,FLIGHT DIVERTED FOR ADDITIONAL FUEL  AIRCRAFT WAS IMPROPERLY FUELED FOR DEPARTURE,II
324,TRIED TAKEOFF FROM TRAILER  SKID TIEDOWN FELL BACK IN PLACE  HELICOPTER ROLLED OVER OFF TRAILER,II
325,WIND RAISED LIGHT SLING LOAD   CABLE HIT TAILROTOR  MADE HARD AUTOROTATE LANDING,ME
326,CFI WITH STUDENT ATTEMPTED TAKEOFF FROM SNOW COVERED RWY WITH ICE ON WINGS  UNABLE TO CLIMB  CRASHED OFF END RWY,II
327,PILOT DID NOT DRAIN FUEL TANKS  WATER IN TANKS CAUSED ENGINE TO STOP AFTER TAKEOFF  LANDED IN FIELD,II
328,"ENGINE FAILED ON TAKEOFF, FOUND WATER IN FUEL ",II
329,TRIED TO TAKE OFF WITH SNOW & ICE ON aircraft  UNABLE TO CLIMB  RAN OFF END RWY INTO A BARN,II
330,PILOT FAILED TO CHECK POSITION OF GEAR KNOB DURING PREFLIGHT  RETRACTED ON TAKEOFF ROLL,II
331,"CREW MISUSED AUTO THROTTLE SYSTEM, LOST POWER  INCORRECTLY ASSUMED FLAMEOUT  POWER AND CONTROL WERE SOON RESTORED ",ME
332,ENGINE COWLING CAME OPEN ON THE TAKEOFF ROLL  ABORTED TAKEOFF  UNABLE TO STOP ON RUNWAY  DROPPED OVER A CLIFF,II
333,ABORTED TAKEOFF WHEN ENGINE COWLING RAISED UP DUE TO BEING UNLATCHED ON ONE SIDE  RAN OFF END OF RUNWAY,II
334,"PILOT LANDED TO WAIT OUT RAIN SHOWER  ON CLIMBOUT, ENGINE RAN ROUGH  PILOT LANDED IN FIELD  CLAIMS WATER IN FUEL ",II
335,PILOT TOOK OFF WITH RIGHT GENERATOR INOPERATIVE  LEFT GENERATOR FAILED IN FLIGHT  PILOT LANDED GEAR UP,AU
336,ELECTRIC POWER LOSS WHEN GEAR WAS EXTENDED  GEAR COLLAPSED ON LANDING ROLL  PILOT FAILED TO USE EMERGENCY EXTENSION,II
337,"RUNWAY NOT LIGHTED  SNOW AND ICE COVERED  PILOT MISJUDGED INTERSECTION, TURNED TOO SOON ",AF
338,"DURING COPILOT LANDING, HE REVERSED ONE PROP MORE THAN OTHER ",ME
339,DEPARTED IFR WITH KNOWN DEFECTIVE GYRO HORIZON  LOST CONTROL OF AIRPLANE DESCENDING IFR IN HOLDING PATTERN,AU
340,UPPER LEFT ENGINE COWL P18-06 SEPARATED FROM THE AIRCRAFT,II
341,PILOT TAXIED TO NORMAL TIE DOWN AREA AND AIRCRAFT SANK INTO MUD,AF
342,LANDING GEAR BRACED IN DOWN POSITION AND RETRACT RODS DISCONNECTED FOR FERRY  GEAR COLLAPSED DURING TAKEOFF,DE
343,AIRCRAFT DIVERTED TO LOS ANGELES DUE TO STICKING FLAP  LUBRICATED FLAP JACKSCREW  RETURNED TO SERVICE,DE
344,SHOOTING TOUCH & GO LANDINGS  TEMPERATURE 16 BELOW ZERO FAHRENHEIT  ENGINE STOPPED  ICE CRYSTALS FOUND IN FUEL,II
345,ENGINE FAILED ON TAKEOFF  FOUND WATER IN THE FUEL,II
346,ICE & WATER FOUND IN LOWEST POINT IN FUEL SYSTEM UNDER FUEL ON-OFF SELECTOR  ICE ALSO FOUND IN THE STRAINER,II
347,FORCED LANDING FROM ENGINE FAILURE  DESCREPANCY HAD BEEN WRITTEN UP AND AERO CLUB CAUTIONED ABOUT NEEDED maintenance,AU
348,SMOKE IN COCKPIT SHORTLY AFTER LIFTOFF  FIREMEN DETERMINED SMOKE CAME FROM A RAG IN THE ENGINE COWL,II
349,PILOT SMELLED OIL IN FLIGHT AND OBSERVED OIL IN COWLING  MADE PRECAUTIONARY LANDING  OIL CAP CAME OFF IN FLIGHT,II
350,PILOT STATED HE EXPERIENCED BOTH BRAKES FREEZING UP BEFORE TAKEOFF,AU
351,FUEL CAP O RINGS WORN  DID NOT SEAL  LARGE QUANTITY WATER FOUND RIGHT TANK,II
352,"PILOT INDICATED ENGINE RUNNING ROUGH AFTER TAKEOFF, SO HE MADE EMERGENCY LANDING IN A FIELD ",II
353,ENGINE QUIT IMMEDIATELY AFTER TAKEOFF  WATER WAS FOUND IN GASCOLATOR,II
354,"AFTER TAKEOFF, ENGINE QUIT  WING FUEL TANK SUMPS WERE NOT DRAINED DURING PREFLIGHT BECAUSE THEY WERE FROZEN ",II
355,ENGINE LOST RPM DUE TO WATER IN FUEL TANKS AND FUEL SYSTEM  AIRCRAFT STRUCK FENCE DURING FORCED LANDING,II
356,ENGINE QUIT DUE TO WATER AND DIRT IN FUEL TANK  PLANE CRASHED ON FIELD AIRSTRIP,AU
357,PILOT REPORTED THROTTLE FROZE WIDE OPEN  MADE HARD LANDING  HELICOPTER HAD SNOW AND ICE ON SURFACE AT DEPARTURE,II
358,TRIED TO TAKE OFF WITH EXTERNAL LOAD  LINE CAUGHT ON A SKID  LOST CONTROL OF AIRCRAFT  AIRCRAFT NOSE-DIVED,II
359,ENGINE STOPPED  PILOT MADE EMERGENCY LANDING  CARBURETOR ICE OR FUEL CONTAMINATION  CAUSE UNDETERMINDED,II
360,"RIGHT ENGINE FAILED, THEN CENTER ENGINE  WATER FOUND IN FUEL TANKS ",II
361,ENGINE STOPPED AFTER LIFT-OFF  WATER FOUND IN FUEL,II
362,"PARTIAL LOSS OF UP ELEVATOR IN FLIGHT, RESULT OF PROP BLAST DURING TAXI  NOT DISCOVRED ON PRETAKEOFF CHECK ",II
363,CREW STARTED ENGINES AND BEGAN TAXI WHILE BEING REFUELED  RAN INTO FUEL TRUCK  DEPARTED WITH DAMAGED WING,II
364,"POWER LOSS ONE HOUR AFTER DEPARTURE, CAUSED BY LOSS OF OIL  LOOSE B-NUT ON OIL LINE AT OIL COOLER ",II
365,TAKEOFF WARNING HORN SOUNDED  ABORTED TAKEOFF  SPEED BRAKE LEVER NOT SEATED,II
366,ON TAKEOFF ROLL AT 60 MPH RIGHT MAIN GEAR STRUCK A WATER FILLED POTHOLE  FLIGHT ABORTED,AF
367,ENGINE LOST POWER DUE TO FUEL CONTAMINATION  EXCESSIVE AMOUNT OF WATER FOUND IN TANKS,II
368,SEAT SLID BACKWARDS DURING TAXI FOR TAKEOFF  PILOT UNABLE TO REACH CONTROLS  AIRPLANE RAN INTO A DITCH,II
369,TURNED ON NOSE WHEEL STEERING TURNING FINAL  WHEEL WAS TURNED TO LEFT ON TOUCHDOWN  VEERED INTO SNOWBANK,ME
370,"PILOT RAN OUT OF FUEL  TRIED LANDING ON ROAD, HIT CAR  KILLED TWO PERSONS  PILOT HAD BEEN DRINKING ",AU
371,FAILED TO CLIMB AFTER TAKEOFF  HIT TREE ON DEPARTURE END OF RUNWAY  INDICATES FLAP HANDLE NOT SECURED IN SLOT,ME
372,PILOT DIDN'T DRAIN FUEL LINES THAT HAD WATER IN TANK  ENGINE QUIT ON TAKEOFF  PLANE CRASHED,II
373,"FLIGHT ENGINEER FAILED TO REMOVE NOSE DOWNLOCK PIN, RESULTING IN UNSCHEDULED LANDING ",II
374,WHEEL CAME OFF ON LANDING  OWNER HAD REMOVED BRAKE ASSEMBLY DAY PREVIOUS,II
375,WATER IN FUEL CAUSED ENGINE STOPPAGE ON TAKEOFF,II
376,"ALTERNATOR NOT OPERATING AT TAKEOFF, ELECTRICAL FAILURE SOON AFTER  LANDED WITH GEAR PARTIALLY DOWN, COLLAPSED ",II
377,GEAR WOULD NOT EXTEND NORMALLY  PILOT DID NOT KNOW HOW TO USE THE EMERGENCY SYSTEM,EQ
378,ENGINE FAILED DUE TO FUEL CONTAMINATION  FORCED LANDING MADE IN FIELD,II
379,ABORTED TAKEOFF WHEN ACCESS DOOR LIGHT CAME ON  TAXIED BACK INTO POSITION AND DEPARTED,II
380,FORCED LANDING MADE AFTER PILOT HEARD LOUD NOISES  SUSPECT WATER IN FUEL,II
381,"STUDENT PREFLIGHTED PLANE  STATED GAS TANKS FULL  AFTER 1 2 HOURS, RAN OUT OF GAS  LANDED IN FIELD ",II
382,ENGINE QUIT DUE TO WATER IN FUEL  NO DAMAGE IN EMERGENCY LANDING,II
383,PILOT ACCUSTOMED TO USING PORTABLE FUEL CANS  USED CANS TO REFUEL HIS AIRPLANE FROM CANS  QUIT ON WATER TAKEOFF,II
384,LOST CONTROL OF AIRPLANE ON TAKEOFF ROLL  FAILED TO REMOVE AILERON-ELEVATOR LOCK PIN,II
385,FERTILIZE BUCKET SUPPORT CABLE CAUGHT ON LOADING SYSTEM ON TAKEOFF  PULLED COPTER TO THE GROUND,II
386,NOSE GEAR COLLAPSED ON LANDING  PILOT WAS UNABLE TO VERIFY GEAR POSITION WITH DEFECTIVE LIGHT,AU
387,AIRCRAFT RAN OFF EDGE OF TAXIWAY AT NIGHT  AIRCRAFT TAXI LIGHT INOPERATIVE,AU
388,"WHILE TAXIING FOR TAKEOFF, GEAR COLLAPSED CAUSING DAMAGE TO LEFT WING ",II
389,"ON TAXIWAY, RUNWAY FELL APART, LEAVING A BIG HOLE  PLANE NOSE WHEEL FELL INTO THE HOLE ",AF
390,NOSE GEAR COLLAPSED ON ROLLOUT PLANE WAS OUT OF SERVICE FOR maintenance  LINEBOY POSITIONED IN NORMAN SPOT,II
391,PILOT DID NOT CHECK FUEL TIME USED & DID NOT PREFLIGHT BEFORE A RETURN FLIGHT  RAN OUT OF FUEL,II
392,HAD GEAR UNSAFE LIGHT  STARTED GO-AROUND WITHOUT ADVANCING PROPS  CO-PILOT DELAYED CLEAN-UP  SETTLED INTO TREES,ME
393,"ENGINE FAILED TO OBTAIN FULL POWER ON TAKEOFF  STALLED, AVOIDING TREES  STUCK RINGS AND VALVES FROM SLUDGE IN OIL ",II
394,BEGAN GEAR RETRACTION ON CLIMBOUT WITH EMERGENCY GEAR HANDLE ENGAGED  DISTRACTEDPILOT  PROPS & STEP HIT RUNWAY,II
395,"MADE TAKEOFF WITH TRAILING LAND LINE WHICH CAUGHT ON A HORIZONTAL CABLE  MAIN ROTOR SEVERED TAIL ROTOR, CRASHLANDED",II
396,AILERONS HOOKED UP BACKWARD BY maintenance  WING-TIP HIT RUNWAY AFTER LIFT-OFF  PILOT FAILED TO CHECK CONTROLS,II
397,FORCED LANDING WHEN ENGINE FAILED DUE TO LACK OF OIL,II
398,TAKEOFF REJECTED DUE TO TAKEOFF WARNING HORN  ELEVATOR TRIM WAS IMPROPERLY SET,II
399,"BRAKES INOPERATIVE AFTER LANDING  HYDRAULIC RESERVOIR WAS EMPTY, BRAKES HAD JUST BEEN REPLACED ",II
400,OIL LEAK CAUSED BY DIPSTICK NOT BEING SECURED,II
401,FLIGHT RETURNED WHEN GEAR WOULD NOT RETRACT  FOUND GEAR PIN WAS LEFT INSTALLED,II
402,DUST COVER PLATE NOT REMOVED BEFORE FLIGHT  ENGINE OVERHEATED  STRUCK LOG IN TALL GRASS DURING LANDING,II
403,BAGGAGE DOOR NOT SECURED PROPERLY BY PILOT  SUITCASE FELL OUT AND STRUCK LEFT PROPELLER,II
404,LANDING GEAR SWITCH IMPROPERLY PLACED  OVERLOOKED IN PREFLIGHT  NOSE GEAR COLLAPSED ON START-UP,II
405,"SEAT NOT LATCHED, SLID BACKWARD ON TAKEOFF  LOST DIRECTIONAL CONTROL  VEERED OFF RUNWAY INTO TREES ",II
406,"PILOT LANDED NO FLAP, OVERRAN END OF RUNWAY  LANDING LIGHT INOPERATIVE ",AU
407,FLIGHT TOOK OFF WITH LESS THAN SCHEDULED AMOUNT OF FUEL,II
408,ELECTRICAL SYSTEM FAILURE DUE TO CORRODED BATTERY LEAD  PILOT DID NOT USE EMERGENCY PROCEDURE TO EXTEND GEAR,EQ
409,ENGINE FAILED FROM FUEL STARVATION  FUEL CAP FOUND IMPROPERLY SECURED  CRASH OCCURRED DURING EMERGENCY LANDING,II
410,EARLY FUEL EXHAUSTION FROM FUEL SIPHONING FROM IMPROPERLY SECURED VENT CAP  OVERSHOT EMERGENCY LANDING AREA,II
411,NOSEGEAR COLLAPSED ON TAKEOFF  PILOT HAD MADE PREVIOUS LANDING ON ROUGH PRIVATE RUNWAY,AU
412,GEAR ONLY PARTIALLY EXTENDED DUE TO BENT ACTUATOR  PREVIOUS BRAKE AND TIRE FAILURE HAD BENT THE ROD,II
413,PILOT ABORTED TAKEOFF AND CRASHED IN DITCH OFF END OF RUNWAY,II
414,ENGINE RAN ROUGH THEN QUIT  LANDED SHORT OF RUNWAY  WATER IN FUEL TANK  WATER FOUND IN GAS STORAGE TANK NAVY BASE,II
415,TRIED TO LIFT HELICOPTER OFF FLAT BED IN A VERTICAL TAKEOFF  REAR SKID NOT INTIED  HELICOPTER ROLLED OVER,II
416,ENGINE FAILED AFTER TAKEOFF  AIRCRAFT CRASHED INTO TREES,II
417,NOSE GEAR RETRACTED ON TAKEOFF ROLL  PILOT FAILED TO CHECK GEAR HANDLE POSITION,II
418,SIPHONING IN FLIGHT DUE TO IMPROPERLY PLACED FUEL CAP  INOPERATIVE FUEL GAUGES,II
419,"ENGINE SEIZED DURING SPRAY OPERATION  STALLED, TURNING FOR EMERGENCY LANDING  FOUND OIL QUICK DRAIN OPEN ",II
420,"LIFTED EXTERNAL LOAD  LONG LINE CAUGHT ON SKID, PULLED HELICOPTER DOWN INTO TREES  FAILED TO DUMP LOAD ",II
421,FORCED LANDING AFTER ENGINE QUIT  FOUND WATER IN FUEL,II
422,"maintenance MAN LEFT TIE DOWN ROPE HANGING OUT OF AIRCRAFT,WHICH BECAME ENTANGLED IN FLOAT FORCING CRAFT OFF DOCK ",II
423,REAR AIRSTAIRS CAME OPEN IN FLIGHT,AU
424,PILOT DID NOT DO A COMPLETE PREFLIGHT  CONTROL WAS LOCKED ON TAKEOFF  PLANE CRASHED AFTER LIFTOFF FROM RUNWAY,II
425,FIRST FLIGHT AFTER REPAIRS  LOST CONTROL ON CLIMBOUT  FOUND AILERON QUICK DISCONNECTS NOT CONNECTED,II
426,STUDENT PILOT TAXIING FOR TAKEOFF LOST CONTROL AND CRASHED INTO DITCH OFF SIDE OF TAXIWAY,AF
427,"ENGINE POWER LOSS AFTER TAKEOFF, LANDED IN CANE FIELD  SUSPECT FUEL CONTAMINATION ",II
428,PITOT TUBE OBSTRUCTED  STUDENT PILOT ABORTED TAKEOFF DUE TO PERCEIVED SLOW ACCELERATION  BLEW A TIRE OFF RUNWAY,II
429,EMERGENCY LANDING AFTER ENGINE RAN ROUGH  FOUND AUTOMOTIVE GRADE FUEL IN TANKS AND RUSTED CARB HEAT MUFF,AU
430,UNSCHEDULED LANDING AFTER ENGINE ROUGHNESS  FOUND WATER IN FUEL TANKS,II
